stock,date,n_articles,mean_score,weighted_score,mean_confidence,pos_count,neg_count,neu_count,pos_ratio,neg_ratio
ISLAMI BANK,2023-11-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ISLAMI BANK,2025-03-03,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ISLAMI BANK,2026-04-21,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ISLAMI BANK,2026-04-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ISLAMI BANK,2026-06-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2010-12-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2011-11-02,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2011-12-02,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2012-03-23,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2013-06-17,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2014-08-13,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2015-05-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2017-12-01,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2019-02-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2019-07-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2020-10-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2021-04-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2023-06-13,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2023-09-13,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2023-10-05,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2024-01-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
JAMUNAOIL,2024-07-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
JAMUNAOIL,2025-08-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
JAMUNAOIL,2025-08-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2010-04-08,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2010-06-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2010-09-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2011-09-13,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2012-01-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2012-03-16,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2012-09-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2014-01-13,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2015-06-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2015-10-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2015-11-11,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2015-12-09,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2016-04-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2017-01-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2020-05-29,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2022-02-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2022-02-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2022-12-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2023-07-24,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2023-09-07,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2024-11-27,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2025-01-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2025-08-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
LAFARGECEM,2025-08-08,1,0.0,0.0,0.0,0,0,1,0.0,0.0
LAFARGECEM,2026-01-16,1,1.0,1.0,1.0,1,0,0,1.0,0.0
LAFARGECEM,2026-07-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2010-11-19,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2011-10-24,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2012-03-08,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2012-05-21,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MARICO,2013-02-09,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2013-11-29,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MARICO,2015-04-15,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2015-04-27,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2015-08-21,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2019-09-27,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2019-11-01,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2021-09-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2023-09-01,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2024-02-23,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2024-03-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2024-07-19,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MARICO,2024-08-30,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MARICO,2025-05-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MARICO,2026-02-22,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2010-08-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2011-08-26,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2012-05-30,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2013-08-19,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2013-10-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2015-07-13,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2016-06-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MUTUALTRUST,2017-08-09,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2018-08-13,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2018-12-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2019-05-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2020-04-23,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2020-09-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
MUTUALTRUST,2021-07-16,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2022-05-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2022-07-29,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2023-08-10,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2024-01-03,1,0.0,0.0,0.0,0,0,1,0.0,0.0
MUTUALTRUST,2025-04-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
MUTUALTRUST,2025-05-13,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2010-07-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2010-10-25,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2011-01-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
NCCBANK,2012-08-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
NCCBANK,2016-08-12,1,1.0,1.0,1.0,1,0,0,1.0,0.0
NCCBANK,2017-06-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
NCCBANK,2018-07-31,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2019-02-27,1,0.0,0.0,0.0,0,0,1,0.0,0.0
NCCBANK,2020-04-17,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2020-08-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2021-09-02,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2022-01-19,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2023-08-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
NCCBANK,2024-05-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
NCCBANK,2025-02-02,1,0.0,0.0,0.0,0,0,1,0.0,0.0
NCCBANK,2026-03-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
NCCBANK,2026-04-02,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2011-10-18,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2012-01-04,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2012-06-29,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2014-03-07,1,0.0,0.0,0.0,0,0,1,0.0,0.0
POWERGRID,2014-10-02,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2014-12-12,1,0.0,0.0,0.0,0,0,1,0.0,0.0
POWERGRID,2014-12-23,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2015-03-27,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2015-09-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2015-11-27,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2016-09-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2016-10-25,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2017-03-23,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2017-04-03,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2017-08-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
POWERGRID,2018-06-22,1,0.0,0.0,0.0,0,0,1,0.0,0.0
POWERGRID,2022-05-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2022-07-08,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2023-04-28,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2023-10-28,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
POWERGRID,2024-09-30,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2025-11-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2026-02-06,1,1.0,1.0,1.0,1,0,0,1.0,0.0
POWERGRID,2026-03-25,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2012-02-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2013-01-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2013-02-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2014-09-12,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2016-02-29,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2016-04-15,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2017-01-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2018-01-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2018-07-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2019-02-08,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2019-04-12,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2019-10-01,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2019-10-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2022-02-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2022-03-28,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2022-05-25,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2024-06-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2024-08-08,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2024-12-27,1,1.0,1.0,1.0,1,0,0,1.0,0.0
PRIMEBANK,2025-07-12,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
PRIMEBANK,2025-08-05,1,0.0,0.0,0.0,0,0,1,0.0,0.0
PRIMEBANK,2026-01-16,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2011-07-01,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2011-09-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2011-09-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
RENATA,2014-09-12,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2015-01-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
RENATA,2015-04-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2017-04-04,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2017-06-05,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2017-07-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
RENATA,2019-05-28,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2019-07-01,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2020-07-31,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2023-05-24,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2023-10-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2024-01-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2024-12-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
RENATA,2025-12-31,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
RENATA,2026-01-08,1,0.0,0.0,0.0,0,0,1,0.0,0.0
RENATA,2026-07-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2010-07-09,1,1.0,1.0,1.0,1,0,0,1.0,0.0
ROBI,2011-05-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2012-02-22,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2012-09-20,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2012-12-11,1,1.0,1.0,1.0,1,0,0,1.0,0.0
ROBI,2013-01-11,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2016-04-08,1,1.0,1.0,1.0,1,0,0,1.0,0.0
ROBI,2016-05-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2017-09-15,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2018-07-19,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2018-09-28,1,1.0,1.0,1.0,1,0,0,1.0,0.0
ROBI,2019-06-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
ROBI,2019-07-05,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2021-01-26,1,0.0,0.0,0.0,0,0,1,0.0,0.0
ROBI,2021-03-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2022-08-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2023-07-31,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
ROBI,2024-04-05,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2010-01-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2011-12-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2015-12-31,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2016-01-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2017-10-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2018-08-12,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2019-11-25,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2020-05-21,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2020-12-11,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2020-12-25,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SIBL,2022-08-19,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2023-03-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SIBL,2024-02-02,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2024-11-26,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SIBL,2025-08-22,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SIBL,2025-12-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SIBL,2026-04-14,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SQURPHARMA,2012-04-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2012-04-22,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SQURPHARMA,2012-12-17,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SQURPHARMA,2014-08-28,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SQURPHARMA,2014-12-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2015-05-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SQURPHARMA,2015-07-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SQURPHARMA,2016-01-11,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SQURPHARMA,2017-05-09,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2018-11-21,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SQURPHARMA,2019-03-14,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2019-08-19,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2021-07-27,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SQURPHARMA,2024-03-22,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SQURPHARMA,2024-04-24,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SQURPHARMA,2026-05-16,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SUMITPOWER,2010-03-10,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SUMITPOWER,2010-05-03,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2011-02-04,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SUMITPOWER,2011-03-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2011-03-28,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2011-06-24,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2013-10-31,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2014-01-03,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SUMITPOWER,2015-07-15,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2015-09-04,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2019-11-29,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2020-01-30,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2020-02-18,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2021-03-25,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2021-03-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2022-07-01,1,1.0,1.0,1.0,1,0,0,1.0,0.0
SUMITPOWER,2024-12-17,1,0.0,0.0,0.0,0,0,1,0.0,0.0
SUMITPOWER,2025-05-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
SUMITPOWER,2025-07-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
TITASGAS,2010-05-28,1,0.0,0.0,0.0,0,0,1,0.0,0.0
TITASGAS,2010-12-31,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2011-01-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2011-11-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
TITASGAS,2012-09-14,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2012-11-07,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2013-08-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2013-11-01,1,0.0,0.0,0.0,0,0,1,0.0,0.0
TITASGAS,2014-08-08,1,0.0,0.0,0.0,0,0,1,0.0,0.0
TITASGAS,2015-07-03,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2017-01-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2018-05-25,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2018-06-18,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2019-04-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2020-03-19,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2021-04-16,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2021-10-21,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2022-02-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2022-06-30,1,1.0,1.0,1.0,1,0,0,1.0,0.0
TITASGAS,2023-03-08,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
TITASGAS,2025-04-09,1,0.0,0.0,0.0,0,0,1,0.0,0.0
TITASGAS,2025-11-11,1,1.0,1.0,1.0,1,0,0,1.0,0.0
TITASGAS,2026-03-20,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
UNILEVER,2011-09-23,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2011-12-19,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2012-01-27,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2012-07-09,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
UNILEVER,2013-09-24,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
UNILEVER,2014-08-08,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2016-03-25,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2016-08-26,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
UNILEVER,2018-04-04,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2018-05-11,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
UNILEVER,2018-11-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2021-11-17,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2023-03-03,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2023-06-07,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2023-11-20,1,1.0,1.0,1.0,1,0,0,1.0,0.0
UNILEVER,2024-04-30,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2025-10-23,1,0.0,0.0,0.0,0,0,1,0.0,0.0
UNILEVER,2026-07-17,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2010-08-13,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2010-08-24,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2010-10-29,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2011-01-25,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2011-03-03,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2011-09-21,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2012-06-26,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2012-07-13,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2012-09-28,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2012-12-27,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2014-10-10,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2014-11-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2015-04-13,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2016-03-25,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2016-05-06,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2017-01-10,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2018-08-17,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2019-04-06,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2019-04-19,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2019-11-08,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2020-05-15,1,0.0,0.0,0.0,0,0,1,0.0,0.0
WALTONHIL,2020-11-24,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2021-01-29,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
WALTONHIL,2022-09-21,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2022-10-17,1,1.0,1.0,1.0,1,0,0,1.0,0.0
WALTONHIL,2025-05-19,1,-1.0,-1.0,1.0,0,1,0,0.0,1.0
